ID,NOMBRE,APELLIDO,ACTIVO,COMPANY,MAIL,LATITUD,LONGITUD,FECHA_ENTREGA,ULTIMA_ENTREGA,CANTIDAD,MONTO
GBR-1972-971220,taryn,salvemini,False,PrimeWave,taryn.salvemini@primewave.com,47°6'49'' N,150°39'51'' E,2021/1/25,2020/3/19,36T,$27468
TUR-1957-905583,dominga,kuhlo,True,PureEdge,dominga.kuhlo@pureedge.com,35°36'54'' N,125°30'18'' E,2022/2/25,2024/4/12,99T,$58806
EGY-2016-971078,rebekkah,woolever,True,TechPath,rebekkah.woolever@techpath.com,3°16'19'' S,44°56'20'' E,2021/11/17,2023/6/22,96T,$57696
THA-1955-257354,ruthy,armstead,True,NextEdge Solutions,ruthy.armstead@nextedge_solutions.com,18°8'59'' N,11°24'17'' E,2021/8/5,2023/12/18,84T,$44520
NGA-1953-573879,shana,poeschel,False,BrightCore Labs,shana.poeschel@brightcore_labs.com,79°16'47'' N,74°45'46'' W,2021/5/5,2020/4/3,19T,$9747
ZAF-1953-850395,cheslie,tressel,True,RedEdge,cheslie.tressel@rededge.com,15°3'35'' N,14°9'2'' W,2022/3/25,2022/6/20,89T,$65148
VNM-1997-832870,juliane,jerkin,True,EvolvTech,juliane.jerkin@evolvtech.com,59°45'24'' S,165°39'39'' W,2021/2/8,2022/6/14,70T,$50750
IND-1956-832777,linda,mayol,False,NextEra Solutions,linda.mayol@nextera_solutions.com,45°15'38'' N,66°34'11'' E,2021/5/18,2022/12/22,12T,$6540
CHE-2011-973373,hally,rougeaux,True,FuturePrime,hally.rougeaux@futureprime.com,62°20'34'' N,177°36'51'' W,2020/4/16,2023/8/18,63T,$54873
MEX-1957-953327,camala,whittman,True,QuantumTech,camala.whittman@quantumtech.com,78°6'22'' N,141°54'37'' E,2023/2/26,2024/6/3,92T,$50048
TUN-2001-951863,jena,martillo,True,NextCraft,jena.martillo@nextcraft.com,67°45'27'' N,133°22'30'' E,2021/10/26,2024/5/7,90T,$58860
SAU-1984-814684,kelci,canellas,True,FuturePath,kelci.canellas@futurepath.com,47°4'52'' S,71°2'12'' W,2022/6/16,2024/6/11,56T,$32816
FJI-1972-737793,rickie,lav,False,SkyStream,rickie.lav@skystream.com,37°15'58'' N,123°29'22'' W,2020/11/19,2022/6/1,29T,$21054
ARG-1996-944433,jessie,flanigan,True,VisionaryEdge,jessie.flanigan@visionaryedge.com,49°21'1'' S,67°37'56'' W,2024/1/15,2023/4/5,38T,$34390
SWE-1971-145048,charin,macke,True,OpenPeak,charin.macke@openpeak.com,87°49'49'' N,3°55'0'' W,2024/2/5,2022/3/13,61T,$51301
NGA-1996-393992,sheilah,vannelli,True,EonWave,sheilah.vannelli@eonwave.com,45°18'6'' N,151°50'41'' W,2021/1/1,2021/3/13,86T,$73702
CHN-2008-572427,dredi,acothley,True,CoreLogic,dredi.acothley@corelogic.com,21°4'13'' N,3°34'23'' W,2022/2/15,2020/4/20,66T,$36168
WSM-1951-351736,fanchette,branden,True,OpalTech,fanchette.branden@opaltech.com,52°34'38'' N,160°26'44'' W,2024/2/3,2024/6/16,59T,$32686
PNG-1968-592906,nata,wilshire,True,TechPath,nata.wilshire@techpath.com,55°57'12'' N,87°51'32'' W,2021/7/27,2022/4/19,54T,$47034
THA-1955-545645,lorrin,gore,True,NextEra Systems,lorrin.gore@nextera_systems.com,55°48'18'' S,158°50'48'' E,2023/1/23,2024/6/6,55T,$55000
SGP-1974-140167,flori,cassisse,True,VividPrime,flori.cassisse@vividprime.com,7°41'33'' S,100°39'59'' E,2023/12/2,2021/5/20,94T,$54896
ETH-2022-685289,meryl,decarolis,False,InnovativeVision,meryl.decarolis@innovativevision.com,0°45'1'' N,15°47'21'' W,2020/1/15,2022/10/24,100T,$92700
EGY-1979-123910,sabina,brewbaker,True,MegaTech,sabina.brewbaker@megatech.com,32°14'19'' N,166°9'46'' W,2022/6/17,2024/4/7,75T,$73575
ZAF-2009-740745,aida,duntley,True,CoreLabs,aida.duntley@corelabs.com,68°9'55'' S,166°47'40'' W,2022/7/9,2024/11/1,90T,$74340
USA-2011-399013,fancie,ohanley,True,TechHarbor Solutions,fancie.ohanley@techharbor_solutions.com,66°44'5'' N,93°39'7'' W,2023/3/24,2023/6/26,30T,$19620
ZAF-1956-126391,celestina,seligson,True,TechForge,celestina.seligson@techforge.com,76°4'42'' N,1°22'21'' E,2021/12/1,2021/11/13,34T,$25466
NGA-2002-735725,dacia,kalinoski,True,PeakFusion,dacia.kalinoski@peakfusion.com,83°15'18'' N,131°23'23'' W,2023/8/17,2021/9/23,94T,$88172
NGA-1994-623124,clary,kinsel,False,AlphaStream,clary.kinsel@alphastream.com,59°49'34'' S,7°44'2'' W,2020/12/25,2020/10/27,13T,$9698
JPN-2015-633306,latisha,atchison,False,IntelliWave,latisha.atchison@intelliwave.com,19°33'9'' N,133°45'28'' E,2023/9/14,2020/11/10,97T,$74011
ITA-1959-557318,crissy,skubik,False,FusionCore Labs,crissy.skubik@fusioncore_labs.com,3°35'27'' N,164°23'24'' W,2023/7/4,2023/3/18,73T,$71394
SAU-1992-212933,lenee,maule,False,OptimaWorks,lenee.maule@optimaworks.com,69°9'45'' S,133°35'24'' E,2021/6/17,2022/10/13,22T,$15730
ECU-2015-371772,deedee,kizer,False,VividEdge,deedee.kizer@vividedge.com,34°4'0'' S,50°6'20'' W,2020/8/27,2020/1/8,30T,$25050
VNM-1969-663724,rivi,dicastro,False,ClearShift,rivi.dicastro@clearshift.com,42°17'50'' N,98°31'44'' E,2020/11/24,2023/11/26,15T,$14205
ECU-1988-576562,leese,quercioli,False,QuantumRise,leese.quercioli@quantumrise.com,3°56'44'' S,33°19'50'' W,2022/7/4,2023/12/5,38T,$33706
SAU-2007-769785,mirabella,rodarte,True,FusionLabs,mirabella.rodarte@fusionlabs.com,14°41'0'' N,136°21'37'' W,2023/10/17,2021/5/1,65T,$50505
TUR-2021-244414,annabella,miano,False,DynamicRoots,annabella.miano@dynamicroots.com,52°58'21'' S,98°7'21'' W,2020/2/24,2020/5/23,11T,$7722
KEN-1994-905848,marcella,remus,True,FuturePeak,marcella.remus@futurepeak.com,25°14'55'' S,147°5'27'' E,2022/5/21,2024/8/20,82T,$79048
CHN-2023-604580,rheba,colbeck,True,FusionEdge Labs,rheba.colbeck@fusionedge_labs.com,58°55'57'' S,13°53'26'' E,2020/3/12,2020/2/19,53T,$51781
TUR-1972-429397,valerie,deerdoff,True,RedEdge,valerie.deerdoff@rededge.com,50°43'22'' N,94°29'41'' W,2024/3/13,2022/4/27,28T,$27664
GBR-1988-568669,caritta,gilstrap,False,BrightFusion Labs,caritta.gilstrap@brightfusion_labs.com,0°24'32'' S,53°23'51'' E,2020/11/18,2024/5/13,23T,$17802
VEN-1954-980647,sofie,falgout,True,FutureBridge,sofie.falgout@futurebridge.com,29°40'34'' S,82°11'3'' W,2023/5/16,2023/11/14,82T,$55186
THA-2008-843774,debee,breneman,False,PeakVision,debee.breneman@peakvision.com,76°42'22'' N,36°55'11'' E,2024/2/19,2023/7/19,10T,$7820
RUS-1971-959492,rahel,flickner,True,FocusWave,rahel.flickner@focuswave.com,81°32'29'' S,170°23'53'' E,2022/10/2,2023/1/11,22T,$20152
KEN-1990-647365,chantalle,simler,True,PureFusion,chantalle.simler@purefusion.com,9°41'32'' S,120°13'41'' E,2023/4/25,2024/4/9,97T,$64796
MAR-2023-311801,mirilla,meurin,True,InnovativeVision,mirilla.meurin@innovativevision.com,46°58'4'' S,92°2'28'' E,2023/2/22,2021/1/2,56T,$43848
DZA-1960-978195,tabitha,sankaran,True,TrueLabs,tabitha.sankaran@truelabs.com,81°15'50'' S,98°24'38'' W,2022/11/21,2023/10/21,49T,$25774
SGP-1984-573452,nance,pierrot,True,TechNest,nance.pierrot@technest.com,22°14'35'' S,92°50'23'' W,2024/11/22,2022/10/14,92T,$47196
SAU-1996-686040,anastasia,cabebe,False,VividTech,anastasia.cabebe@vividtech.com,41°56'45'' S,179°34'39'' W,2020/3/7,2021/9/9,36T,$28944
MAR-1974-935606,tuesday,malkiewicz,True,RedWave Solutions,tuesday.malkiewicz@redwave_solutions.com,86°46'20'' N,105°18'1'' E,2021/9/15,2021/8/6,76T,$43700
IND-2010-827067,angel,hydrick,True,PrimeCraft,angel.hydrick@primecraft.com,31°45'8'' N,176°34'28'' E,2022/3/25,2022/9/7,69T,$52578
FRA-1962-640423,shayne,elliem,False,PureEdge,shayne.elliem@pureedge.com,41°0'55'' N,81°54'30'' W,2020/6/19,2023/7/4,22T,$21736
ESP-2024-143966,amelina,hartman,False,BlueCore,amelina.hartman@bluecore.com,10°3'16'' N,64°12'17'' W,2023/9/13,2020/8/8,28T,$16072
CHL-1954-597286,corette,stanley,True,GreenWave,corette.stanley@greenwave.com,0°27'20'' N,51°18'52'' W,2022/9/6,2023/4/21,15T,$13515
VEN-2005-131052,donna,luneau,True,CrystalStream,donna.luneau@crystalstream.com,87°57'30'' N,49°49'46'' W,2024/12/2,2020/10/1,18T,$10548
FRA-1965-936178,bobbee,vause,True,ClearPath Labs,bobbee.vause@clearpath_labs.com,70°26'25'' S,57°23'39'' W,2022/10/21,2020/10/21,16T,$13552
RUS-1997-394335,masha,gerney,False,NextEra Systems,masha.gerney@nextera_systems.com,62°47'56'' S,148°41'8'' W,2022/6/11,2020/9/27,26T,$16822
ETH-1962-137206,rikki,millward,False,GreenWave,rikki.millward@greenwave.com,70°20'46'' S,14°34'40'' W,2023/9/27,2022/10/18,31T,$27807
POL-1964-891928,harmonie,saulsberry,True,PrimeCraft,harmonie.saulsberry@primecraft.com,17°40'58'' S,140°16'8'' W,2024/4/22,2023/8/4,74T,$69264
FRA-1951-618545,myrta,gandy,True,FutureLabs,myrta.gandy@futurelabs.com,24°39'10'' N,60°32'6'' E,2022/7/12,2022/9/10,77T,$71456
DZA-1959-578471,gertrud,maldonado,True,RedEdge,gertrud.maldonado@rededge.com,21°51'4'' S,66°44'7'' E,2021/12/23,2022/1/17,41T,$21484
NLD-1967-943439,cherice,wahington,True,TrueFusion Labs,cherice.wahington@truefusion_labs.com,51°26'32'' N,68°47'33'' E,2020/12/7,2022/7/13,26T,$16692
MEX-2008-898452,dulcie,gillert,False,RedShift Systems,dulcie.gillert@redshift_systems.com,68°38'21'' S,178°6'19'' W,2023/11/18,2023/3/17,86T,$81786
SGP-1957-122411,karie,vivyan,True,CoreVision,karie.vivyan@corevision.com,31°45'12'' N,144°51'22'' W,2022/10/26,2024/6/15,75T,$41700
NLD-1980-130573,kelcy,housten,True,TechPrime,kelcy.housten@techprime.com,74°46'13'' N,76°47'39'' E,2020/9/26,2023/8/13,76T,$63840
NZL-2018-219659,jannel,beaven,False,PrimeCraft,jannel.beaven@primecraft.com,72°37'40'' N,163°11'56'' W,2021/4/24,2023/3/17,84T,$53424
NLD-1984-470160,ashlan,russel,True,QuantumVision,ashlan.russel@quantumvision.com,42°52'47'' S,80°26'49'' E,2023/5/24,2022/8/27,75T,$68100
DZA-2001-939151,julie,getto,True,BlueSky Networks,julie.getto@bluesky_networks.com,38°58'17'' N,150°53'32'' E,2023/10/27,2024/7/5,94T,$55930
MEX-1995-207258,christie,szafryk,True,BrightCraft,christie.szafryk@brightcraft.com,52°41'42'' N,49°9'50'' W,2023/4/6,2023/5/24,91T,$69433
COL-1972-310664,heidi,orender,False,VividShift,heidi.orender@vividshift.com,65°25'1'' S,152°50'49'' E,2024/6/23,2024/3/21,44T,$40480
SAU-1977-961122,brigitta,aguino,False,TechStream Labs,brigitta.aguino@techstream_labs.com,52°59'9'' N,168°23'5'' W,2020/1/13,2023/9/21,83T,$48970
BRA-1975-479678,rozelle,sievel,True,CoreStream,rozelle.sievel@corestream.com,73°5'30'' N,34°25'41'' E,2023/12/14,2022/12/21,13T,$8827
JPN-1952-973413,robenia,penigar,False,FuturusLabs,robenia.penigar@futuruslabs.com,15°39'29'' S,77°45'37'' W,2020/11/24,2024/7/21,12T,$11220
VEN-1970-950382,tomasina,roats,False,SkyCraft Solutions,tomasina.roats@skycraft_solutions.com,35°54'7'' N,15°0'32'' E,2020/4/18,2023/7/15,41T,$30381
SWE-1953-565285,eustacia,bowering,True,NextVision,eustacia.bowering@nextvision.com,33°14'12'' S,14°56'22'' W,2023/9/9,2021/6/4,44T,$25828
SGP-2011-828980,tiffi,wurgler,True,InnovateCraft,tiffi.wurgler@innovatecraft.com,28°48'24'' S,70°19'22'' E,2020/8/5,2020/2/2,13T,$11271
UGA-2015-110420,maurizia,liquori,False,TrueEdge,maurizia.liquori@trueedge.com,78°36'57'' N,42°32'4'' W,2023/7/22,2023/1/22,62T,$57784
IND-1991-336258,audre,lowman,True,OpenPeak,audre.lowman@openpeak.com,7°4'51'' S,132°46'46'' W,2022/4/3,2023/12/1,69T,$34500
TUR-1968-448777,danette,sommers,False,InnovativeVision,danette.sommers@innovativevision.com,76°33'55'' N,31°16'58'' E,2024/11/12,2020/7/21,92T,$61916
JPN-1977-430012,atlante,gosier,False,BrightTide Labs,atlante.gosier@brighttide_labs.com,30°12'51'' S,51°18'26'' E,2021/2/5,2024/5/25,38T,$21774
BRA-1975-951320,ros,kocab,False,TechForge,ros.kocab@techforge.com,25°4'6'' N,32°15'12'' W,2024/5/19,2022/3/17,30T,$17010
GHA-1988-540886,jami,stumpe,False,RedShift Innovations,jami.stumpe@redshift_innovations.com,47°56'12'' S,68°47'27'' W,2022/8/11,2021/9/22,68T,$60384
CHN-1984-939114,dasi,dekine,True,VisionLabs,dasi.dekine@visionlabs.com,69°41'31'' S,134°21'57'' E,2022/4/7,2022/12/2,57T,$53010
ZAF-2003-203624,cate,mollison,True,FusionCraft Labs,cate.mollison@fusioncraft_labs.com,49°38'15'' S,67°12'4'' E,2021/8/14,2021/10/6,25T,$13800
ARG-1983-821295,doroteya,fiore,True,BoldTech,doroteya.fiore@boldtech.com,58°1'52'' S,44°9'54'' E,2021/3/25,2022/8/11,11T,$7326
GBR-1979-496466,anetta,mckendry,True,FusionPath,anetta.mckendry@fusionpath.com,29°46'8'' N,19°48'35'' E,2022/9/10,2022/4/17,31T,$24490
BRA-1978-180050,vallie,percifield,False,IntelliTech,vallie.percifield@intellitech.com,9°59'15'' S,152°30'32'' E,2021/9/16,2024/9/23,84T,$54096
PER-1952-101486,kandace,geiss,True,NextHarbor,kandace.geiss@nextharbor.com,83°20'25'' N,79°38'27'' W,2022/2/23,2020/6/13,53T,$33867
SGP-2022-894784,robbyn,robbs,True,EdgeCraft,robbyn.robbs@edgecraft.com,69°48'4'' N,38°9'21'' W,2020/5/27,2021/4/19,71T,$59214
MEX-1968-807614,sharona,sampang,True,MomentumTech,sharona.sampang@momentumtech.com,44°29'34'' N,104°15'4'' W,2020/11/14,2021/10/21,100T,$57300
FRA-2022-317969,hester,gane,False,PeakEdge,hester.gane@peakedge.com,81°32'3'' S,159°44'8'' E,2021/10/12,2020/2/21,48T,$26592
MEX-1953-835569,doralia,borowicz,False,NextTech Labs,doralia.borowicz@nexttech_labs.com,87°13'5'' S,136°22'49'' E,2023/8/26,2023/2/2,79T,$39816
GHA-1998-107827,korella,chmielowiec,False,TechNest,korella.chmielowiec@technest.com,89°14'56'' N,97°38'33'' E,2020/1/12,2020/3/7,58T,$35206
SGP-1970-437198,jerrylee,wortham,False,PrimeCraft,jerrylee.wortham@primecraft.com,72°13'36'' N,79°35'26'' W,2020/10/9,2024/12/7,96T,$48768
AUS-1988-751880,bee,cunliffe,True,VividTech,bee.cunliffe@vividtech.com,83°4'13'' S,27°49'18'' E,2021/4/5,2023/6/20,23T,$17388
POL-2003-887258,odelinda,erchul,True,OptimaWorks,odelinda.erchul@optimaworks.com,1°55'39'' N,151°36'38'' W,2021/9/10,2020/10/5,85T,$51935
ESP-1982-111350,rosemaria,kahana,False,VividVision,rosemaria.kahana@vividvision.com,40°23'23'' N,170°0'42'' E,2023/5/4,2020/5/16,73T,$61101
PNG-1993-366763,natassia,rosseel,False,ClearPath Systems,natassia.rosseel@clearpath_systems.com,69°44'55'' S,6°16'48'' E,2023/5/7,2024/12/13,74T,$47582
WSM-1951-578126,kerstin,hochhalter,False,NextCraft Labs,kerstin.hochhalter@nextcraft_labs.com,5°33'37'' S,105°37'52'' E,2020/4/18,2022/6/16,93T,$53847
ZAF-1970-505390,pier,durkes,False,FutureLabs,pier.durkes@futurelabs.com,30°35'47'' S,98°4'56'' E,2020/5/4,2021/12/2,90T,$49050
POL-1978-937408,lyssa,ledoux,True,GreenWave,lyssa.ledoux@greenwave.com,26°12'34'' S,150°14'41'' E,2024/9/20,2024/9/5,100T,$59300
JPN-1961-766537,gianna,remedies,True,RedHarbor,gianna.remedies@redharbor.com,87°6'43'' S,167°50'46'' W,2021/3/25,2023/7/3,10T,$7540
VNM-2003-728254,camellia,swander,True,OpalTech,camellia.swander@opaltech.com,23°1'0'' S,5°31'10'' E,2023/12/14,2024/7/21,52T,$34476
CHL-2018-925203,chanda,palinkas,True,RedPeak Solutions,chanda.palinkas@redpeak_solutions.com,85°30'12'' N,51°32'56'' E,2021/1/21,2023/5/11,96T,$52512
VNM-1990-408559,twila,imlay,True,BlueEdge Labs,twila.imlay@blueedge_labs.com,5°49'50'' N,175°30'43'' W,2022/4/22,2024/4/1,13T,$11336
SGP-1950-723127,valaria,johndrow,True,TrueFusion Labs,valaria.johndrow@truefusion_labs.com,56°59'7'' S,21°43'46'' E,2020/5/3,2020/8/15,91T,$51870
TUR-1950-535522,chloris,kernen,False,VividPath,chloris.kernen@vividpath.com,0°41'19'' N,117°49'31'' E,2022/2/25,2020/5/5,48T,$25920
UGA-1962-193705,lydia,goeldner,True,QuantumVision,lydia.goeldner@quantumvision.com,59°39'19'' S,127°29'31'' W,2023/3/6,2021/7/4,11T,$8580
FRA-2003-150149,aimee,brint,True,EdgeCraft,aimee.brint@edgecraft.com,1°19'24'' N,56°52'43'' E,2023/6/16,2022/2/25,12T,$8964
TUR-2024-248157,katherina,dishon,True,FusionCore Labs,katherina.dishon@fusioncore_labs.com,50°58'13'' S,149°14'48'' W,2023/7/18,2023/2/19,57T,$42864
CHL-1994-377979,madelina,wohlert,False,NovaTech,madelina.wohlert@novatech.com,34°33'18'' S,65°4'40'' W,2024/3/3,2020/5/21,93T,$65286
CHN-1951-432086,jana,theophilus,True,PeakShift,jana.theophilus@peakshift.com,18°30'22'' S,14°20'47'' W,2023/4/3,2022/2/25,62T,$43028
RUS-1975-187619,cacilie,dawdy,True,VividPrime,cacilie.dawdy@vividprime.com,24°13'54'' N,141°45'59'' E,2024/2/27,2022/10/26,57T,$55404
USA-2011-758301,salli,bailleu,True,NextEra Solutions,salli.bailleu@nextera_solutions.com,4°59'32'' N,148°8'50'' E,2024/6/16,2024/10/12,75T,$52725
IND-2019-288865,marget,hainer,True,QuantumWorks,marget.hainer@quantumworks.com,23°32'13'' S,54°18'2'' W,2024/6/27,2021/3/11,42T,$27804
VEN-2011-148566,martina,heger,True,BrightShift,martina.heger@brightshift.com,7°12'2'' S,169°10'39'' E,2020/7/19,2022/3/8,28T,$14588
NLD-1958-704212,kaitlynn,drumgole,True,CoreShift,kaitlynn.drumgole@coreshift.com,49°16'37'' S,45°7'29'' W,2024/4/13,2021/9/21,36T,$24948
SWE-1986-312674,wenda,girty,True,MomentumTech,wenda.girty@momentumtech.com,22°52'7'' N,0°34'14'' E,2024/7/18,2024/1/21,18T,$14652
NZL-1982-817992,berty,grothaus,True,BrightTech Labs,berty.grothaus@brighttech_labs.com,21°15'49'' N,23°29'40'' E,2021/12/7,2020/8/27,13T,$9789
POL-1994-498027,eugine,hinahon,True,PureFusion Labs,eugine.hinahon@purefusion_labs.com,81°34'42'' S,144°16'8'' E,2020/11/8,2023/10/1,74T,$38628
PNG-1980-621887,fawn,coster,True,StratosLogic,fawn.coster@stratoslogic.com,28°27'14'' N,25°46'20'' E,2021/8/9,2020/3/22,18T,$15066
ETH-1980-909352,suzie,loszynski,True,NextCraft Labs,suzie.loszynski@nextcraft_labs.com,70°35'9'' N,48°55'5'' E,2020/6/20,2022/1/23,64T,$44608
BRA-1980-421611,kanya,olan,True,PureTech Labs,kanya.olan@puretech_labs.com,70°52'59'' N,101°1'8'' W,2020/8/10,2022/12/5,59T,$46374
TUN-2013-234056,reeva,sodomka,True,NextGenX,reeva.sodomka@nextgenx.com,24°3'41'' N,25°55'43'' W,2024/3/27,2022/10/24,88T,$71720
GBR-2009-721764,kristan,kihlstrom,True,SkyTech Solutions,kristan.kihlstrom@skytech_solutions.com,40°57'33'' S,64°59'14'' E,2023/7/24,2022/6/9,87T,$59682
EGY-2022-732982,gilemette,maid,True,PeakLabs,gilemette.maid@peaklabs.com,25°5'47'' S,115°0'23'' E,2024/11/25,2021/10/24,24T,$14736
FJI-1969-773844,clementina,mcatee,True,InnovativePath,clementina.mcatee@innovativepath.com,71°50'59'' S,97°23'4'' W,2020/5/11,2022/6/24,52T,$31564
SWE-1982-779911,jo,santorelli,False,Vanguard Systems,jo.santorelli@vanguard_systems.com,42°50'5'' S,52°57'13'' E,2023/7/6,2020/5/22,54T,$42714
ZAF-1954-303252,arluene,links,True,RedPath,arluene.links@redpath.com,42°58'17'' N,116°26'3'' E,2022/11/4,2021/6/21,55T,$27940
CAN-1967-516963,prudy,wagenknecht,True,DigitalFusion,prudy.wagenknecht@digitalfusion.com,51°40'37'' S,171°30'44'' W,2024/12/15,2021/3/15,91T,$79807
PNG-1999-196233,adorne,lagazo,True,SkyReach Solutions,adorne.lagazo@skyreach_solutions.com,12°58'54'' S,79°54'41'' W,2024/7/13,2024/12/20,56T,$37576
SAU-2017-406352,athene,scotti,True,SkyBridge Solutions,athene.scotti@skybridge_solutions.com,13°13'26'' N,99°36'54'' W,2022/9/14,2024/7/20,73T,$68255
PNG-2024-943367,selina,acuff,True,RedShift Systems,selina.acuff@redshift_systems.com,75°39'1'' S,126°32'44'' E,2023/4/12,2022/6/5,19T,$16549
FJI-1990-841861,bernetta,townes,True,VisionEdge,bernetta.townes@visionedge.com,0°22'35'' S,77°9'33'' E,2020/3/23,2020/1/10,33T,$19305
RUS-2012-228851,heida,roe,False,InnovativeVision,heida.roe@innovativevision.com,13°54'2'' S,148°23'38'' E,2020/10/25,2022/10/10,11T,$8107
CHL-2011-906999,matti,rensch,False,InnovativePath,matti.rensch@innovativepath.com,29°27'48'' N,1°56'8'' E,2023/1/10,2024/10/15,27T,$20790
CHN-2012-642814,janet,rebar,True,CoreRise,janet.rebar@corerise.com,7°8'27'' N,82°37'42'' E,2022/11/23,2022/7/24,13T,$8749
TUR-1998-291709,elga,bernon,False,BrightTide,elga.bernon@brighttide.com,15°28'24'' N,147°46'27'' W,2021/8/22,2023/1/12,77T,$46893
FJI-1978-206618,helena,fugitt,True,CoreTech Labs,helena.fugitt@coretech_labs.com,13°47'53'' N,136°56'41'' E,2020/10/19,2023/8/4,58T,$44196
IND-1950-246249,arden,hitchings,True,IntelliTech,arden.hitchings@intellitech.com,18°51'39'' N,31°6'22'' E,2021/2/6,2022/4/19,55T,$46640
KOR-1959-746475,meghann,wachtler,True,PrecisionEdge,meghann.wachtler@precisionedge.com,89°10'10'' S,0°53'45'' W,2023/6/27,2020/9/26,43T,$32121
ARG-1962-384069,sonny,pilch,True,SkyCraft Solutions,sonny.pilch@skycraft_solutions.com,5°31'13'' N,55°58'11'' E,2023/2/13,2020/11/22,73T,$51465
IND-1952-747519,francoise,hamalak,True,NextGenLabs,francoise.hamalak@nextgenlabs.com,36°18'42'' S,103°2'56'' W,2021/9/12,2024/11/4,70T,$43890
MEX-2024-588800,coralie,arraiol,True,NovaTech,coralie.arraiol@novatech.com,81°25'50'' N,71°36'6'' E,2024/2/4,2022/10/1,89T,$83215
NGA-1984-116002,elli,stichter,True,TechEdge Solutions,elli.stichter@techedge_solutions.com,2°52'7'' S,85°45'12'' W,2022/9/12,2021/4/9,72T,$44712
FJI-1965-973272,ainslee,chatriand,True,TechStream Labs,ainslee.chatriand@techstream_labs.com,55°55'20'' S,69°13'2'' W,2020/6/5,2022/11/21,44T,$32736
ETH-2022-962403,ara,dozier,False,TrueFusion Labs,ara.dozier@truefusion_labs.com,1°14'32'' N,11°0'14'' E,2023/11/23,2021/8/11,42T,$31626
POL-1996-150160,ardra,scheaffer,False,TechNest,ardra.scheaffer@technest.com,51°5'44'' N,76°6'48'' E,2023/5/13,2020/6/14,97T,$71877
RUS-1974-864092,rozamond,soose,True,TechEdge Solutions,rozamond.soose@techedge_solutions.com,40°59'12'' N,167°38'8'' W,2020/11/27,2021/8/2,53T,$26818
ITA-2005-197435,alleen,sturwold,True,VisionaryCraft,alleen.sturwold@visionarycraft.com,55°20'16'' N,86°49'53'' W,2023/9/27,2021/12/21,47T,$38540
GBR-1950-911376,sarine,kemmis,True,SkyShift,sarine.kemmis@skyshift.com,35°59'37'' S,46°3'21'' E,2021/1/19,2020/9/23,26T,$14378
BRA-2021-991803,kitti,gnagey,True,FuturePeak,kitti.gnagey@futurepeak.com,65°4'53'' N,90°30'0'' E,2020/2/11,2021/9/13,96T,$63744
NLD-1993-318372,virgie,marchall,True,SwiftShift,virgie.marchall@swiftshift.com,76°57'12'' S,0°59'20'' E,2022/11/10,2024/5/2,31T,$27621
POL-2023-865358,dorthea,melching,True,BlueCraft,dorthea.melching@bluecraft.com,39°26'40'' N,21°59'3'' E,2022/4/18,2023/3/10,96T,$76512
MEX-1993-508087,trenna,dewhirst,True,Quantum Solutions,trenna.dewhirst@quantum_solutions.com,50°18'33'' N,99°21'12'' E,2022/9/22,2023/8/23,60T,$34380
NLD-2019-498605,allyn,stradtner,False,TechHarbor,allyn.stradtner@techharbor.com,83°46'35'' N,116°6'27'' E,2024/4/8,2020/4/6,81T,$50139
BRA-1963-419529,carmon,kops,True,EcoCore,carmon.kops@ecocore.com,28°8'1'' S,178°38'19'' W,2021/1/22,2023/6/10,74T,$47360
PNG-1967-488677,emmi,delbrocco,False,BrightTech Solutions,emmi.delbrocco@brighttech_solutions.com,16°22'15'' S,119°15'38'' W,2023/3/18,2024/7/12,61T,$57035
DZA-1984-851332,jewel,waack,False,GreenWave,jewel.waack@greenwave.com,26°7'16'' N,67°9'58'' W,2022/3/9,2021/12/10,63T,$42462
SAU-1963-555234,heather,cancro,True,FusionTide Labs,heather.cancro@fusiontide_labs.com,66°1'29'' N,39°2'15'' W,2022/11/14,2023/8/27,38T,$28234
WSM-1954-170781,dalenna,kan,True,FusionPeak,dalenna.kan@fusionpeak.com,69°7'38'' S,168°53'18'' E,2024/10/12,2021/1/8,51T,$49062
GHA-1959-677231,shaylynn,clain,True,VividPrime,shaylynn.clain@vividprime.com,81°27'29'' S,128°17'54'' E,2020/2/7,2021/5/13,70T,$61250
AUS-2017-179454,melodee,bressman,True,FusionPrime,melodee.bressman@fusionprime.com,66°37'38'' N,47°31'49'' E,2022/9/9,2022/10/7,85T,$56695
PNG-1960-290956,lotty,palleschi,True,ElevateX,lotty.palleschi@elevatex.com,81°26'26'' S,21°51'39'' W,2024/8/3,2020/10/20,37T,$26048
CHL-1998-357448,lita,verkler,False,SwiftVision Labs,lita.verkler@swiftvision_labs.com,26°34'31'' N,159°12'52'' W,2024/10/21,2020/3/5,24T,$15648
ECU-2001-162628,nikaniki,mckernin,False,TechNex,nikaniki.mckernin@technex.com,63°20'28'' N,39°56'1'' E,2022/10/12,2021/3/22,29T,$25752
FJI-1983-158100,andrea,troup,True,VeraTech,andrea.troup@veratech.com,25°21'40'' N,27°58'6'' E,2022/7/19,2023/9/15,22T,$17600
FRA-1963-703767,kylynn,lala,False,RedCraft,kylynn.lala@redcraft.com,46°12'42'' N,2°55'5'' W,2024/6/22,2021/2/1,28T,$27860
